mmu_geneid	mmu_counts	hsa_geneid	has_counts	dme_geneid	dme_counts
258300	1	378884	1		
258301	1	387082	1		
258302	1	387332	6		
258303	1	387748	1		
258304	1	387778	2		
258305	1	387787	2		
258306	1	387893	1		
258307	1	388372	6		
258308	1	388585	1		
258309	1	389015	1		
258310	1	389090	1		
258311	1	389434	1		
258313	1	389692	2		
258314	1	389898	1		
258315	1	390036	1		
258316	1	390037	1		
258317	1	390038	1		
258318	1	390054	1		
258319	1	390058	1		
258320	1	390059	1		
258321	1	390061	1		
258322	1	390063	1		
258323	1	390064	1		
258324	1	390066	1		
258325	1	390067	1		
258326	1	390072	1		
258327	1	390075	1		
258328	1	390077	1		
258329	1	390078	1		
258330	1	390079	1		
258331	1	390081	1		
258333	1	390083	1		
258334	1	390084	1		
258335	1	390093	1		
258336	1	390113	1		
258338	1	390142	1		
258339	1	390144	1		
258340	1	390148	1		
258341	1	390151	1		
258342	1	390152	1		
258343	1	390154	1		
258344	1	390155	1		
258345	1	390157	1		
258346	1	390162	1		
258347	1	390167	1		
258348	1	390168	1		
258350	1	390174	1		
258351	1	390181	1		
258352	1	390190	1		
258353	1	390191	1		
258354	1	390195	1		
258355	1	390197	1		
258356	1	390199	1		
258357	1	390201	1		
258358	1	390243	1		
258359	1	390260	1		
258360	1	390261	1		
258361	1	390264	1		
258362	1	390265	1		
258363	1	390271	1		
258364	1	390275	1		
258365	1	390321	1		
258366	1	390323	1		
258368	1	390326	1		
258369	1	390327	1		
258371	1	390429	1		
258372	1	390431	1		
258373	1	390433	1		
258374	1	390436	1		
258375	1	390437	1		
258377	1	390439	1		
258378	1	390442	1		
258379	1	390445	1		
258380	1	390538	1		
258381	1	390648	1		
258382	1	390649	1		
258383	1	390748	2		
258384	1	390877	2		
258385	1	390882	1		
258386	1	390883	1		
258387	1	390892	1		
258388	1	390916	1		
258389	1	391013	10		
258390	1	391107	1		
258391	1	391109	1		
258392	1	391112	1		
258393	1	391114	1		
258394	1	391189	1		
258395	1	391190	1		
258396	1	391191	1		
258397	1	391192	1		
258398	1	391194	1		
258399	1	391195	1		
258401	1	391196	1		
258402	1	391211	1		
258403	1	392138	1		
258404	1	392255	2		
258405	1	392309	1		
258406	1	392376	1		
258407	1	392390	1		
258408	1	392391	1		
258409	1	392392	1		
258410	1	393046	1		
258411	1	399473	1		
258412	1	399694	14		
258413	1	401427	1		
258414	1	401665	1		
258415	1	401666	1		
258416	1	401667	1		
258417	1	401992	1		
258418	1	401993	1		
258420	1	401994	1		
258421	1	402135	1		
258422	1	402317	1		
258423	1	403239	1		
258424	1	403253	1		
258425	1	403257	1		
258426	1	403277	1		
258427	1	403278	1		
258428	1	403282	1		
258429	1	403284	1		
258430	1	404672	2		
258431	1	405753	1		
258432	1	406881	1		
258433	1	406882	1		
258434	1	406883	1		
258435	1	406884	1		
258436	1	406885	1		
258437	1	406886	1		
258438	1	406887	1		
258439	1	406888	1		
258440	1	406889	1		
258441	1	406890	1		
258442	1	406891	1		
258443	1	406892	1		
258444	1	406893	1		
258445	1	406894	1		
258446	1	406895	1		
258447	1	406896	1		
258448	1	406900	1		
258449	1	406901	1		
258450	1	406902	2		
258451	1	406903	2		
258453	1	406904	1		
258454	1	406905	1		
258455	1	406906	1		
258456	1	406907	1		
258457	1	406908	1		
258458	1	406909	1		
258459	1	406910	1		
258460	1	406911	1		
258461	1	406912	1		
258462	1	406913	1		
258463	1	406915	1		
258464	1	406917	1		
258465	1	406918	1		
258466	1	406922	1		
258468	1	406923	1		
258469	1	406926	1		
258470	1	406928	1		
258471	1	406933	1		
258472	1	406935	1		
258474	1	406937	1		
258475	1	406938	1		
258477	1	406942	1		
258478	1	406943	1		
258479	1	406947	1		
258480	1	406948	1		
258481	1	406949	1		
258482	1	406950	1		
258483	1	406951	1		
258484	1	406952	1		
258485	1	406953	1		
258486	1	406954	1		
258487	1	406955	1		
258488	1	406956	1		
258489	1	406957	1		
258490	1	406959	1		
258491	1	406967	1		
258492	1	406969	1		
258493	1	406970	1		
258494	1	406971	1		
258495	1	406976	1		
258497	1	406977	1		
258498	1	406978	1		
258499	1	406979	1		
258500	1	406980	1		
258501	1	406981	1		
258502	1	406982	1		
258503	1	406983	1		
258504	1	406984	1		
258505	1	406985	1		
258506	1	406986	1		
258507	1	406988	1		
258508	1	406989	1		
258511	1	406991	2		
258512	1	406992	1		
258513	1	406995	1		
258515	1	406996	1		
258516	1	406997	1		
258517	1	407006	1		
258518	1	407007	1		
258519	1	407008	1		
258520	1	407009	1		
258521	1	407010	1		
258522	1	407011	1		
258523	1	407014	1		
258524	1	407015	1		
258525	1	407016	1		
258526	1	407017	1		
258527	1	407018	1		
258528	1	407019	1		
258529	1	407020	1		
258530	1	407021	1		
258531	1	407024	1		
258532	1	407025	1		
258533	1	407026	1		
258534	1	407029	1		
258536	1	407030	1		
258537	1	407031	1		
258538	1	407032	1		
258540	1	407033	1		
258541	1	407034	1		
258542	1	407035	1		
258543	1	407036	1		
258544	1	407040	1		
258545	1	407041	1		
258546	1	407042	1		
258547	1	407043	1		
258548	1	407044	1		
258549	1	407045	1		
258551	1	407046	1		
258552	1	407047	1		
258555	1	407048	1		
258557	1	407049	1		
258558	1	407051	1		
258559	1	407053	1		
258560	1	407055	1		
258561	1	414062	6		
258562	1	415117	1		
258563	1	439996	2		
258564	1	440073	1		
258565	1	440093	3		
258566	1	440138	2		
258568	1	440153	1		
258569	1	440275	6		
258570	1	440279	1		
258571	1	440567	7		
258572	1	440689	3		
258573	1	440822	1		
258575	1	441024	2		
258577	1	441308	1		
258579	1	441531	5		
258580	1	441608	1		
258581	1	441639	1		
258582	1	441669	1		
258583	1	441670	1		
258584	1	441911	1		
258585	1	441933	1		
258586	1	442117	2		
258587	1	442184	1		
258589	1	442186	1		
258590	1	442191	1		
258591	1	442194	1		
258592	1	442361	1		
258593	1	442890	1		
258594	1	442891	1		
258595	1	442898	1		
258597	1	442900	1		
258598	1	442902	1		
258600	1	442903	1		
258601	1	442904	1		
258602	1	442909	1		
258603	1	442910	1		
258604	1	442918	1		
258605	1	445329	1		
258606	1	474381	2		
258607	1	474382	2		
258608	1	493869	3		
258609	1	493911	2		
258610	1	494115	1		
258611	1	494324	1		
258612	1	494335	1		
258613	1	494551	1		
258614	1	504189	1		
258615	1	504190	1		
258616	1	504191	1		
258617	1	548593	1		
258618	1	548596	2		
258620	1	548644	6		
258621	1	554213	1		
258622	1	554313	3		
258623	1	574031	1		
258624	1	574411	1		
258625	1	574452	1		
258626	1	574455	1		
258627	1	574457	1		
258628	1	574467	1		
258629	1	574476	1		
258630	1	574484	1		
258631	1	574493	1		
258632	1	574537	11		
258633	1	594855	1		
258634	1	619552	1		
258635	1	641371	3		
258636	1	643802	1		
258638	1	643834	1		
258639	1	643847	1		
258640	1	644672	4		
258641	1	645974	3		
258643	1	646625	2		
258644	1	648044	14		
258645	1	653247	1		
258647	1	653361	6		
258648	1	653509	2		
258649	1	653604	3		
258650	1	653689	4		
258652	1	654364	3		
258653	1	693187	1		
258654	1	693200	1		
258655	1	693210	1		
258656	1	723790	2		
258657	1	727837	1		
258658	1	727897	1		
258659	1	727936	1		
258660	1	728340	3		
258661	1	728343	5		
258662	1	728635	3		
258663	1	728689	1		
258665	1	729020	5		
258666	1	729230	2		
258667	1	729238	2		
258668	1	729759	1		
258669	1	730394	3		
258670	1	768239	1		
258671	1	780851	2		
258672	1	780852	2		
258673	1	780853	2		
258674	1	100101267	1		
258675	1	100132074	1		
258676	1	100132285	2		
258677	1	100132463	4		
258678	1	100133941	1		
258679	1	100137049	20		
258680	1	100271849	1		
258682	1	100271927	1		
258683	1	100288562	1		
258684	1	100302238	1		
258685	1	100302282	1		
258686	1	100500809	1		
258687	1	100506012	1		
258688	1	100506658	5		
258689	1	100506742	6		
258690	1	100507436	1		
258691	1	100507855	2		
258692	1	100509457	20		
258693	1	100526767	1		
258694	1	100526794	4		
258695	1	100528021	2		
258696	1	100528030	2		
258697	1	100528032	2		
258698	1	100529063	2		
258699	1	100529097	1		
258700	1	100529239	1		
258701	1	100532726	6		
258702	1	100532731	2		
258703	1	100533105	2		
258704	1	100533467	1		
258705	1	100534599	1		
258706	1	100996758	1		
258708	1	101060521	5		
258709	1	101060835	20		
258710	1	101929889	2		
258711	1	101930123	2		
258712	1	102157402	2		
258713	1	102724560	4		
258715	1	102724788	2		
258716	1	102800317	5		
258717	1				
258718	1				
258719	1				
258720	1				
258721	1				
258722	1				
258723	1				
258724	1				
258725	1				
258726	1				
258727	1				
258728	1				
258729	1				
258730	1				
258731	1				
258732	1				
258733	1				
258734	1				
258736	1				
258737	1				
258738	1				
258739	1				
258740	1				
258741	1				
258742	1				
258743	1				
258744	1				
258745	1				
258746	1				
258747	1				
258748	1				
258749	1				
258750	1				
258751	1				
258752	1				
258753	1				
258754	1				
258755	1				
258756	1				
258757	1				
258758	1				
258759	1				
258762	1				
258763	1				
258764	1				
258765	1				
258766	1				
258767	1				
258768	1				
258769	1				
258770	1				
258771	1				
258772	1				
258773	1				
258774	1				
258775	1				
258776	1				
258777	1				
258778	1				
258780	1				
258781	1				
258782	1				
258783	1				
258784	1				
258785	1				
258786	1				
258787	1				
258788	1				
258789	1				
258790	1				
258791	1				
258792	1				
258793	1				
258794	1				
258797	1				
258798	1				
258799	1				
258800	1				
258801	1				
258802	1				
258803	1				
258804	1				
258805	1				
258806	1				
258807	1				
258808	1				
258809	1				
258810	1				
258811	1				
258812	1				
258814	1				
258815	1				
258816	1				
258817	1				
258818	1				
258819	1				
258820	1				
258821	1				
258822	1				
258823	1				
258824	1				
258825	1				
258826	1				
258828	1				
258829	1				
258830	1				
258831	1				
258832	1				
258833	1				
258834	1				
258835	1				
258836	1				
258837	1				
258838	1				
258840	1				
258841	1				
258842	1				
258843	1				
258844	1				
258845	1				
258846	1				
258850	1				
258851	1				
258852	1				
258853	1				
258854	1				
258857	1				
258858	1				
258859	1				
258861	1				
258862	1				
258863	1				
258865	1				
258866	1				
258867	1				
258868	1				
258869	1				
258871	1				
258872	1				
258873	1				
258874	1				
258875	1				
258877	1				
258879	1				
258880	1				
258881	1				
258882	1				
258883	1				
258886	1				
258887	1				
258888	1				
258889	1				
258890	1				
258891	1				
258892	1				
258893	1				
258894	1				
258895	1				
258896	1				
258897	1				
258898	1				
258899	1				
258900	1				
258901	1				
258902	1				
258903	1				
258904	1				
258905	1				
258907	1				
258908	1				
258910	1				
258912	1				
258913	1				
258914	1				
258915	1				
258917	1				
258918	1				
258919	1				
258920	1				
258921	1				
258922	1				
258923	1				
258924	1				
258925	1				
258927	1				
258928	1				
258929	1				
258930	1				
258931	1				
258932	1				
258933	1				
258934	1				
258935	1				
258937	1				
258938	1				
258939	1				
258940	1				
258941	1				
258942	1				
258943	1				
258944	1				
258945	1				
258946	1				
258947	1				
258949	1				
258950	1				
258951	1				
258952	1				
258953	1				
258954	1				
258955	1				
258956	1				
258958	1				
258959	1				
258960	1				
258961	1				
258962	1				
258963	1				
258964	1				
258967	1				
258968	1				
258969	1				
258970	1				
258971	1				
258972	1				
258973	1				
258974	1				
258975	1				
258976	1				
258977	1				
258979	1				
258980	1				
258982	1				
258983	1				
258984	1				
258985	1				
258987	1				
258988	1				
258989	1				
258990	1				
258991	1				
258992	1				
258993	1				
258995	1				
258996	1				
258997	1				
258998	1				
258999	1				
259000	1				
259001	1				
259002	1				
259003	1				
259004	1				
259005	1				
259006	1				
259007	1				
259008	1				
259009	1				
259010	1				
259011	1				
259012	1				
259013	1				
259014	1				
259015	1				
259016	1				
259017	1				
259018	1				
259019	1				
259020	1				
259021	1				
259022	1				
259023	1				
259024	1				
259025	1				
259026	1				
259027	1				
259030	1				
259031	1				
259032	1				
259033	1				
259034	1				
259035	1				
259036	1				
259037	1				
259038	1				
259039	1				
259040	1				
259041	1				
259042	1				
259044	1				
259045	1				
259046	1				
259047	1				
259048	1				
259049	1				
259050	1				
259051	1				
259052	1				
259053	1				
259054	1				
259055	1				
259056	1				
259057	1				
259058	1				
259061	1				
259062	1				
259063	1				
259064	1				
259066	1				
259067	1				
259069	1				
259070	1				
259071	1				
259072	1				
259073	1				
259074	1				
259075	1				
259078	1				
259080	1				
259081	1				
259082	1				
259083	1				
259084	1				
259085	1				
259086	1				
259087	1				
259088	1				
259089	1				
259091	1				
259092	1				
259093	1				
259095	1				
259096	1				
259097	1				
259098	1				
259099	1				
259100	1				
259102	1				
259103	1				
259104	1				
259105	1				
259106	1				
259107	1				
259108	1				
259109	1				
259110	1				
259111	1				
259112	1				
259113	1				
259114	1				
259115	1				
259116	1				
259117	1				
259118	1				
259119	1				
259122	1				
259123	1				
259124	1				
259125	1				
259126	1				
259147	1				
259148	1				
259151	1				
259159	1				
259161	1				
259162	1				
259165	1				
259300	1				
259302	1				
260298	1				
260302	1				
267019	1				
268379	1				
268395	1				
268449	1				
268451	1				
268470	1				
268566	1				
268591	1				
268902	1				
268977	1				
268996	1				
269060	1				
269061	1				
269113	1				
269116	1				
269261	1				
269275	1				
269470	1				
269587	1				
269717	1				
269823	1				
269862	1				
269999	1				
270106	1				
270118	1				
270190	1				
270627	1				
270669	1				
272158	1				
272381	1				
272396	1				
276742	1				
276865	1				
276919	1				
277328	1				
277360	1				
277562	1				
277899	1				
277935	1				
280645	1				
282663	1				
319195	1				
319322	1				
319415	1				
319478	1				
319504	1				
319520	1				
319583	1				
319618	1				
319642	1				
319710	1				
319713	1				
319801	1				
319885	1				
319944	1				
319955	1				
320011	1				
320024	1				
320100	1				
320129	1				
320139	1				
320202	1				
320484	1				
320632	1				
320635	1				
320718	1				
320832	1				
320840	1				
320981	1				
326623	1				
327762	1				
327954	1				
327987	1				
328417	1				
329165	1				
329460	1				
329650	1				
329934	1				
330064	1				
330177	1				
330192	1				
330260	1				
330450	1				
330496	1				
330554	1				
330890	1				
330953	1				
330962	1				
333433	1				
338362	1				
338374	1				
347722	1				
353148	1				
353165	1				
353166	1				
353167	1				
353172	1				
353190	1				
353242	1				
353325	1				
379043	1				
380684	1				
380839	1				
380928	1				
381022	1				
381072	1				
381286	1				
381314	1				
381489	1				
381534	1				
381694	1				
381759	1				
381833	1				
381917	1				
381921	1				
381924	1				
382018	1				
382056	1				
382348	1				
382913	1				
383243	1				
383548	1				
383619	1				
384703	1				
384732	1				
385454	1				
385643	1				
386612	1				
386649	1				
387133	1				
387134	1				
387135	1				
387136	1				
387139	1				
387143	1				
387145	1				
387151	1				
387153	1				
387159	1				
387161	1				
387163	1				
387164	1				
387168	1				
387173	1				
387174	1				
387175	1				
387176	1				
387178	1				
387187	1				
387189	1				
387190	1				
387194	1				
387195	1				
387199	1				
387201	1				
387202	1				
387210	1				
387211	1				
387216	1				
387217	1				
387218	1				
387219	1				
387220	1				
387221	1				
387222	1				
387223	1				
387224	1				
387225	1				
387226	1				
387227	1				
387228	1				
387229	1				
387231	1				
387233	1				
387235	1				
387236	1				
387237	1				
387239	1				
387242	1				
387243	1				
387244	1				
387245	1				
387246	1				
387247	1				
387248	1				
387249	1				
387251	1				
387252	1				
387253	1				
387285	1				
387339	1				
387340	1				
387341	1				
387342	1				
387343	1				
387344	1				
387345	1				
387346	1				
387347	1				
387348	1				
387349	1				
387351	1				
387352	1				
387353	1				
387354	1				
387355	1				
387356	1				
387511	1				
387512	1				
387513	1				
387514	1				
387515	1				
387616	1				
394252	1				
399548	1				
404222	1				
404307	1				
404309	1				
404310	1				
404311	1				
404312	1				
404313	1				
404314	1				
404315	1				
404316	1				
404317	1				
404318	1				
404319	1				
404321	1				
404322	1				
404323	1				
404324	1				
404325	1				
404327	1				
404328	1				
404329	1				
404330	1				
404331	1				
404335	1				
404336	1				
404337	1				
404338	1				
404339	1				
404346	1				
404473	1				
404710	1				
406175	1				
406176	1				
406186	1				
432486	1				
432502	1				
432508	1				
432555	1				
432611	1				
432800	1				
433031	1				
433064	1				
433323	1				
433449	1				
433586	1				
433931	1				
434234	1				
435206	1				
435207	1				
436002	1				
436059	1				
436199	1				
445007	1				
493809	1				
494546	1				
503558	1				
504186	1				
541307	1				
544748	1				
544791	1				
544923	1				
544963	1				
545091	1				
545124	1				
545192	1				
545417	1				
545562	1				
545985	1				
546487	1				
546747	1				
546769	1				
546770	1				
546896	1				
546989	1				
574417	1				
619332	1				
619547	1				
619937	1				
620248	1				
622434	1				
623474	1				
625249	1				
629524	1				
630845	1				
634104	1				
636931	1				
637515	1				
639606	1				
641376	1				
665155	1				
665562	1				
666468	1				
666642	1				
667772	1				
667992	1				
668101	1				
668173	1				
668825	1				
668936	1				
668940	1				
723814	1				
723817	1				
723818	1				
723819	1				
723821	1				
723824	1				
723825	1				
723826	1				
723827	1				
723828	1				
723830	1				
723836	1				
723837	1				
723848	1				
723852	1				
723868	1				
723870	1				
723874	1				
723883	1				
723884	1				
723886	1				
723890	1				
723891	1				
723892	1				
723894	1				
723895	1				
723896	1				
723900	1				
723902	1				
723903	1				
723905	1				
723908	1				
723909	1				
723925	1				
723926	1				
723930	1				
723942	1				
723944	1				
723946	1				
723949	1				
723950	1				
723951	1				
723952	1				
723953	1				
723954	1				
723955	1				
723957	1				
723959	1				
723962	1				
723963	1				
723964	1				
723965	1				
723966	1				
723967	1				
723968	1				
724063	1				
735252	1				
751519	1				
751527	1				
751549	1				
751557	1				
751864	1				
100038859	1				
100038860	1				
100038882	1				
100038947	1				
100040268	1				
100040591	1				
100040608	1				
100041187	1				
100041483	1				
100042150	1				
100042690	1				
100042807	1				
100043200	1				
100043203	1				
100043314	1				
100043474	1				
100043813	1				
100043876	1				
100044068	1				
100044627	1				
100049549	1				
100101806	1				
100124432	1				
100316783	1				
100502825	1				
100503048	1				
100503055	1				
100503670	1				
100503991	1				
100504663	1				
100628567	1				
100628572	1				
100862258	1				
100862433	1				
100862446	1				
100862455	1				
